flight_id,fuel_usage,maintenance_check,baggage_errors,safety_incidents
FL6291-602,13722.85452012383,1,5,0
FL2328-500,16243.136612394463,1,3,0
FL9717-732,13782.862792831176,1,4,1
FL8742-280,18631.30426632635,1,4,2
FL9685-704,12660.254677162253,0,7,2
FL7956-467,15189.668857172543,0,5,1
FL3915-278,7904.005595862632,0,4,0
FL3870-628,8458.506997390105,0,2,0
FL6763-979,16765.8385103362,0,2,2
FL2787-105,5964.761902628943,1,2,0
FL7367-316,10002.707680751437,0,4,0
FL1051-824,18505.695316388432,1,5,0
FL5244-584,17062.363628009567,1,4,0
FL8545-162,6360.648342306552,0,6,0
FL1799-918,5422.008161356914,0,7,0
FL2524-248,19852.814409903913,0,1,0
FL7281-765,12430.289853150132,1,8,0
FL6165-118,5370.591194839909,1,3,0
FL5562-381,16114.924708199493,1,4,0
FL1901-478,6000.465530032419,1,5,0
FL1911-935,8879.120982061806,1,1,0
FL5650-255,10174.337279468658,1,3,0
FL7295-726,18159.073334090346,1,2,1
FL9747-638,7291.74535202253,0,5,0
FL5338-447,7456.9163056112375,1,5,0
FL6684-555,6771.023995707839,1,6,0
FL4959-123,11281.66676986441,1,9,0
FL5446-812,11296.500356766552,0,5,1
FL3822-950,6803.119822164761,0,4,2
FL9999-467,10101.587679287073,1,4,0
FL5183-311,14048.210200335421,1,8,0
FL5263-474,18916.296259795683,1,2,0
FL4374-609,14361.213145046042,1,5,0
FL3728-467,6317.618411665155,0,7,2
FL2674-521,13882.657845795806,0,5,0
FL8641-794,14952.911309905017,0,2,1
FL2104-917,19093.951562611837,1,1,0
FL2606-393,9655.186055864988,1,5,1
FL8294-979,16524.363963931624,0,2,0
FL3155-879,11257.296235115336,1,2,0
FL5069-180,19568.508680860403,0,5,2
FL3497-266,7458.994085959622,0,7,0
FL6728-710,12491.497807302927,0,1,1
FL5555-784,15617.381914228576,1,4,2
FL9443-434,17781.914631113876,1,5,0
FL3584-216,7464.713707291763,1,3,0
FL3183-106,7980.542315272869,0,4,2
FL5871-425,16163.64423115305,1,2,0
FL8231-399,17344.229874997487,0,2,0
FL2483-746,6881.756319418948,0,2,0
FL7612-511,8656.518355084441,1,2,2
FL6188-560,16677.482780128496,0,4,0
FL8831-434,9751.060658786142,1,4,0
FL7488-325,19136.160336174442,0,1,0
FL3925-404,13070.54388364157,1,2,0
FL2903-291,19574.987908762563,0,6,0
FL1930-616,13649.761972773642,1,6,0
FL8762-575,11868.525786046519,1,6,0
FL2218-231,17742.150255901797,1,2,0
FL4640-924,19334.593180757198,0,4,0
FL4226-814,15001.736955738643,0,1,1
FL2424-266,10133.320916462413,0,4,0
FL1950-150,17219.73335104363,0,2,0
FL9789-477,10076.431881558781,1,7,0
FL6362-665,6387.524151682996,0,6,0
FL7983-189,13033.2986046652,0,7,0
FL5553-518,11585.412533407183,0,1,0
FL3957-176,18457.200714988317,0,7,0
FL5763-248,14145.270744808107,1,3,0
FL6507-332,8798.305904872628,0,1,0
FL2013-673,15143.132127688885,1,3,0
FL7916-369,11962.98046332974,1,3,0
FL8739-935,15424.540752045148,0,3,0
FL7960-921,6968.107374096017,1,5,0
FL5827-884,17138.66125101732,1,2,0
FL8460-811,8667.21695485034,1,3,0
FL2592-488,14277.93590928404,0,1,2
FL4297-916,12981.278290376096,1,4,0
FL2219-937,17710.8535130826,0,2,0
FL3656-182,13260.749474779852,1,5,1
FL1960-655,8463.0746743261,1,4,1
FL1125-207,14414.550053547262,0,8,1
FL4036-679,10598.72003602835,1,7,0
FL5977-415,18097.675245769024,0,3,0
FL5603-257,5587.783636414562,0,4,1
FL6658-696,16670.945271019613,1,5,1
FL5650-955,17548.210454652395,0,2,0
FL3096-210,16339.028579936394,1,3,0
FL1605-847,6833.21682377212,0,1,0
FL5547-810,19023.346578621706,1,3,0
FL1103-641,6666.886535983198,1,6,0
FL9607-598,9480.215976668977,1,4,0
FL7820-957,15651.557859810466,0,4,0
FL6190-536,8772.358890027685,0,2,1
FL5938-833,11186.77336673046,0,2,0
FL8865-946,15383.917257550103,0,3,0
FL7258-742,7167.203695812932,1,4,0
FL2559-951,11954.75471441013,1,6,0
FL3223-549,14718.18797396271,0,4,0
FL6932-430,7047.226140890029,1,3,0
FL9867-857,11923.084166788034,1,4,0
FL5998-136,7523.594094792668,1,1,0
FL4053-446,11102.581506409917,0,4,0
FL1575-315,7765.858740237978,0,3,0
FL3538-310,18741.946850094697,1,4,0
FL2926-428,14573.119911158841,1,6,0
FL9445-991,10090.188288974667,0,7,0
FL1156-431,12458.707771950445,0,4,0
FL4052-741,17934.046514295107,1,1,1
FL9001-877,6516.297999240123,1,5,0
FL3347-886,17795.824972657007,0,4,0
FL3803-338,15910.206515952455,0,2,0
FL6447-497,8436.394777200192,1,4,0
FL9871-586,13698.306645391069,1,7,0
FL8599-421,6174.922844470286,1,2,2
FL1168-447,12434.65382469983,1,4,0
FL9734-518,12811.7808676898,0,6,0
FL8398-694,8917.650865744728,0,4,2
FL2052-620,17609.000277512634,1,2,0
FL3017-124,11211.448912942082,1,4,0
FL6919-525,10158.264317813042,0,3,1
FL8580-608,5855.622751291805,0,2,0
FL1803-627,5878.758027026319,1,8,0
FL7094-115,16845.005343859302,1,4,0
FL2625-571,19452.1807133416,1,5,0
FL7036-750,12393.93106708255,0,4,0
FL9614-391,5186.214854844517,0,5,0
FL9713-658,17100.306856531388,1,3,0
FL7231-331,6013.975883746011,1,2,0
FL4852-730,8553.820596136413,0,3,0
FL7745-265,8554.848160401216,1,5,0
FL1420-734,6845.219324965356,0,4,0
FL9963-453,6557.07550777159,1,2,0
FL7652-806,19952.479058800338,1,3,0
FL8311-835,15688.328182610909,0,4,0
FL7642-469,6411.073027711384,1,4,2
FL8708-975,13909.158871857637,1,5,1
FL1841-946,19649.270829195986,1,1,0
FL5599-785,10001.356191166786,0,1,0
FL2661-858,19867.98885001003,0,4,0
FL6627-847,14816.378779364275,1,2,1
FL8685-854,13383.80209263735,0,5,0
FL4858-887,5107.781561482789,0,3,0
FL3539-211,13485.872067020671,1,3,2
FL8994-862,13933.226600804705,1,6,0
FL6934-751,6193.71941063964,1,5,0
FL9601-178,18213.565917809254,1,5,1
FL9375-917,14384.13838205193,0,7,1
FL9868-494,7262.824894763235,0,4,0
FL7617-716,9319.784791470523,0,3,0
FL8692-538,5896.0595944547185,0,2,0
FL6431-552,12406.027199171098,0,3,0
FL7437-100,18354.443176427354,1,5,0
FL3588-470,18936.023448558568,0,3,2
FL2530-471,10441.29563744913,0,5,0
FL5540-955,17753.57155660564,1,5,2
FL2993-103,12846.014382326448,1,1,0
FL6575-639,11735.140972137979,0,4,0
FL5483-251,10121.229922820949,0,2,0
FL7267-788,6855.422869149227,1,4,0
FL7688-228,11768.03202006027,0,2,0
FL8554-335,9154.572853538157,0,7,0
FL2042-666,7014.38686276455,0,5,0
FL7194-921,14349.27813459092,0,2,0
FL9330-733,11226.268309629684,0,5,0
FL1981-988,8582.828734238281,0,8,0
FL3418-950,10501.214215870488,0,3,0
FL4451-949,7791.0657421847445,0,3,0
FL2406-298,11182.701830034584,0,2,0
FL4898-741,18564.115528387912,1,6,0
FL9198-402,16627.82391884592,0,2,2
FL6034-451,5909.5923062657175,0,2,2
FL8196-381,12092.985193553188,0,4,2
FL8345-467,11896.785777484376,1,4,2
FL3132-985,10383.364868985944,0,2,2
FL6329-404,12921.555201942268,0,2,2
FL8865-767,15068.977358990136,1,6,0
FL6832-676,16045.833545750822,0,3,0
FL5780-624,9699.670705093113,1,1,2
FL5909-915,16184.912766558764,0,6,0
FL6213-782,11164.46001055207,1,4,0
FL5095-440,19145.011843934306,0,4,0
FL3762-488,13244.905105330252,1,3,0
FL2296-613,12749.490271525092,0,3,0
FL2182-814,11178.008724172589,1,2,0
FL2042-201,7197.399394405729,0,4,2
FL8292-522,13583.183503338027,0,5,0
FL5513-450,14610.983448235767,0,8,0
FL5338-827,9238.599463738483,1,2,0
FL7500-295,9648.207400827108,1,7,1
FL5565-373,18843.54341890519,0,1,0
FL4850-496,11174.19175754557,1,3,0
FL6908-223,5820.161767035768,0,5,0
FL4360-910,11836.650482879539,0,5,0
FL5122-413,13073.088687604799,1,4,0
FL3374-914,13679.150262422132,1,1,0
FL8610-485,7305.504769534617,1,1,0
FL4916-687,13700.003998212054,0,6,0
FL3142-753,12210.451873787102,1,4,0
FL3327-536,10626.539250723154,1,2,1
FL4427-965,12053.809044887144,1,3,0
FL7879-235,9335.75841195156,1,6,0
FL1490-146,8491.752042786291,0,4,0
FL2874-476,18855.297170149333,1,2,1
FL8482-648,6075.91316428067,0,5,0
FL6004-554,19290.286408129276,1,2,0
FL6744-806,15049.273743730584,1,5,1
FL7626-746,13149.55049133849,1,3,1
FL6952-327,15592.256841092285,1,5,0
FL9833-960,6091.488171545552,0,2,0
FL7942-124,8152.8507256769235,1,1,0
FL1177-765,11683.19219262944,1,8,0
FL1278-369,9152.916803329437,0,5,1
FL5270-808,13296.987481278065,0,6,1
FL7794-965,17611.78053215632,1,2,0
FL7105-408,5556.788914261345,1,2,0
FL1971-587,13009.416872369648,1,6,0
FL7425-266,11398.683886023044,1,1,0
FL2992-645,10938.676831225854,1,7,1
FL8328-577,5863.681632372954,1,2,0
FL3146-205,8115.181124800307,0,4,0
FL8533-726,13342.270623513246,0,6,0
FL7916-456,8536.909339965914,0,3,0
FL3668-797,18580.748303111824,1,5,0
FL2633-666,17545.70005263626,1,2,0
FL4166-279,9990.41856407474,0,6,1
FL6280-379,11857.213023584534,0,4,0
FL3559-350,18948.9862945621,1,4,1
FL7451-585,11598.415506848545,0,4,0
FL7031-248,9042.980991953349,1,2,0
FL1313-680,8739.48042783346,0,3,0
FL8179-419,8451.039327613042,0,6,0
FL9756-679,5831.841815130685,0,3,0
FL9689-859,7109.926133872796,1,4,0
FL9625-867,9966.983233851484,0,3,0
FL8770-311,18323.062437680946,0,3,0
FL9592-446,16172.879301548002,0,7,1
FL5093-705,16902.939963640565,0,5,0
FL5764-207,18815.899238856866,1,6,0
FL9118-718,18932.06372937833,0,2,1
FL5213-726,17269.941988659106,0,4,0
FL7945-487,9967.327795974797,0,4,0
FL7809-757,11093.256472039913,1,3,0
FL1165-481,15517.089718016046,1,2,0
FL5840-823,14447.777779104235,0,3,0
FL9888-803,14532.435803040515,1,5,0
FL4121-364,7865.386968027369,1,1,0
FL4102-610,18333.328178853793,1,5,0
FL9260-194,13568.243487914611,0,4,0
FL8098-230,14818.160710905164,1,1,0
FL4861-148,18596.569337853165,0,5,0
FL5241-530,19627.57193460373,1,2,1
FL2287-978,17885.340324936653,0,4,0
FL8707-874,15226.497615461189,1,4,0
FL7297-682,10937.272966634531,0,1,0
FL1517-354,18600.36462913519,1,5,0
FL4673-397,12573.539500410669,0,5,0
FL8888-815,11980.141140318581,0,5,0
FL4106-846,15222.687409446045,1,3,0
FL4869-138,5445.865011794236,1,1,2
FL8518-373,18833.489252487292,0,7,0
FL9568-497,5691.2276752561265,1,1,0
FL6661-510,11265.087917121898,0,4,1
FL2290-882,13859.188367268813,0,5,0
FL7063-472,8147.823561100915,1,4,0
FL2937-319,19744.75852601962,1,3,0
FL3357-632,19613.200674156098,0,2,0
FL8448-917,16860.177380650046,1,3,0
FL2201-589,6448.028285533997,1,5,0
FL6474-417,11004.420849874201,1,1,2
FL4442-591,5177.199951529454,1,4,0
FL2311-256,18761.011897271106,0,5,0
FL4686-601,8471.29623036879,1,1,2
FL6518-365,13874.817572218475,1,4,2
FL1355-616,11248.659270956457,1,2,0
FL8240-405,10820.166602043664,0,1,0
FL3739-196,8586.5438743156,1,7,0
FL5988-420,14880.3608082361,1,2,2
FL5698-949,14910.175626270779,1,3,1
FL1035-658,14863.685332752451,1,4,0
FL7359-169,6287.033990325861,0,6,0
FL3381-267,14955.059966911638,1,4,2
FL8992-405,11572.142199709435,1,5,0
FL5565-537,19558.889722872947,1,3,0
FL8660-688,11765.008387936856,0,2,0
FL8513-382,5094.9855537066815,0,2,1
FL8235-661,6221.880041935879,1,4,0
FL6666-973,6823.995542574873,1,5,0
FL3295-295,14122.947314957864,0,2,0
FL6910-290,5982.494526707178,0,6,0
FL6535-733,16064.065617546497,1,1,0
FL8202-172,5855.731101609474,1,4,0
FL2819-848,16287.571569752668,0,2,2
FL6136-210,7351.446701453573,1,3,0
FL8632-903,19570.50123975348,1,6,1
FL3531-479,10387.78683451972,0,4,2
FL8224-991,14384.888731276802,1,2,0
FL8607-607,11939.822300513353,1,2,0
FL8133-212,5872.9391638175475,1,3,0
FL1133-118,18457.96498605366,1,3,0
FL8322-804,10160.671219452564,1,2,1
FL7325-104,18606.21194403617,0,4,2
FL8133-230,6032.4854382923,0,7,0
FL2809-759,8687.11887835492,1,1,0
FL3183-265,9750.039054058583,0,1,2
FL8423-940,19567.95994065227,0,2,0
FL6825-503,9248.02763572338,1,4,1
FL8234-509,11977.21410771651,1,3,0
FL5243-378,11923.755456549825,0,5,0
FL4144-410,7081.830725340776,0,2,2
FL9362-660,13840.377934204836,0,2,0
FL9405-434,5549.950046667847,1,4,0
FL3144-688,19967.071630556275,1,2,0
FL2295-414,13853.121439369941,0,2,2
FL5178-698,5389.696244527532,1,3,0
FL2757-220,18190.15900590507,1,3,0
FL5958-461,5014.17931273538,1,3,0
FL1673-631,14224.552239096114,0,2,0
FL1629-986,15569.965692285947,1,4,0
FL6170-923,13984.896065253408,1,8,1
FL8054-975,12744.606155324931,0,4,0
FL2208-787,10603.246008882623,0,7,0
FL5326-971,16147.928473889073,0,5,0
FL9590-895,8138.752045896328,1,4,0
FL2945-310,7797.110408001563,0,6,0
FL2119-377,6346.812286308046,1,7,0
FL9511-120,6616.154584362723,1,6,2
FL6841-836,19969.346852554827,1,3,0
FL2061-803,12363.64970962948,0,6,0
FL2058-745,14562.528740489692,1,2,0
FL3548-947,15542.113594768365,0,7,1
FL7245-332,18595.593986460728,0,6,2
FL4465-322,5198.893618963317,0,4,1
FL2070-198,18326.301415950424,1,7,0
FL8402-196,13758.13665338569,1,2,0
FL6498-798,10769.724382207938,0,2,0
FL3456-950,8702.958807391817,1,3,0
FL4779-328,14854.2351273088,0,3,0
FL3724-864,10787.913916851932,0,5,1
FL1793-879,14140.316704067589,1,2,0
FL2670-620,17243.967355322828,1,4,1
FL2447-953,16732.14944668815,0,6,0
FL3221-358,13240.213595982908,0,6,0
FL5777-606,19544.51438515875,1,6,0
FL8390-274,12434.749690467086,1,4,0
FL6384-338,8467.134349197679,0,6,1
FL1412-818,9002.819697236278,0,7,0
FL8036-343,12614.523538187976,0,1,0
FL7029-151,10433.465193539232,1,2,0
FL3959-305,8097.613049376106,0,3,2
FL8231-382,13213.263674034584,0,4,0
FL1151-402,10868.087586897582,1,3,0
FL7075-351,9730.977302430758,0,6,2
FL1408-690,10318.889810375686,1,1,0
FL2329-717,12522.048204042381,1,5,0
FL6669-987,12174.762892296178,0,6,1
FL5519-454,5645.357522483805,0,6,0
FL3612-116,14337.879183838872,0,4,0
FL6865-123,17874.947920109204,1,3,0
FL3792-374,18079.96168925645,1,3,0
FL3841-362,13356.749489980453,0,3,0
FL9842-705,17857.72773246655,1,5,0
FL9380-579,5227.670231130039,1,5,0
FL7753-669,11813.893204594133,1,2,0
FL4459-230,19165.227706118054,1,5,0
FL8954-342,5641.994719501694,0,3,1
FL1975-480,5282.155268109241,0,6,0
FL7255-579,12752.97089307782,1,8,0
FL6092-844,19458.829488962223,1,2,0
FL5365-512,10290.883865145268,1,5,0
FL6167-163,15469.114388277363,0,5,0
FL9160-458,19257.232886544476,1,6,0
FL6012-317,18475.57946658874,0,6,0
FL7849-350,7461.999634744534,0,2,0
FL5555-911,6047.010248704458,0,6,0
FL3024-136,6551.929128185873,0,2,2
FL3835-281,17731.415208243503,0,2,0
FL6392-603,19287.910470662726,0,2,0
FL5162-611,7854.173560331644,0,7,0
FL6414-792,14903.216662645547,1,2,0
FL4499-343,12717.543842785006,1,6,1
FL6691-961,11708.745989690935,0,2,0
FL4992-372,10490.451646725087,0,1,0
FL2965-641,12557.042525519277,0,5,0
FL2194-611,11965.085631027741,0,5,0
FL7456-911,6584.013314414509,1,2,0
FL8287-384,15926.965113817498,1,3,0
FL8960-479,8074.769176594094,0,1,0
FL7004-680,5324.5301309593115,1,5,0
FL7431-597,8428.602676042978,1,3,0
FL7493-152,10551.036073521449,0,2,0
FL8281-107,8934.650965545838,0,4,2
FL9057-642,14510.49576645776,0,5,0
FL4251-361,15340.463590889232,1,3,0
FL7089-976,11152.126468404957,0,3,0
FL3948-747,10042.823295319438,1,4,2
FL6634-775,8987.396139901297,0,1,0
FL1641-722,14276.727915940752,0,4,0
FL1264-709,13594.981777974204,1,5,0
FL7847-203,17400.002049596453,0,4,0
FL7044-391,6695.331378244956,0,5,2
FL9948-673,12959.172843175817,0,4,0
FL2951-419,17001.016481418894,0,4,0
FL2643-117,17003.3051341319,0,2,0
FL9548-129,9166.7872908899,1,7,0
FL8621-345,16515.951834658823,1,2,1
FL9216-505,13514.384915579813,0,4,0
FL1533-242,11574.32752060915,1,8,0
FL7343-225,19047.38034117482,1,4,0
FL9257-966,6640.277563146716,0,5,0
FL4638-669,9575.91837768599,0,6,0
FL9396-179,18281.913647260008,1,2,0
FL4836-561,19672.09410783674,0,8,1
FL1937-177,17824.151990604376,1,7,0
FL2011-676,9248.410216605907,1,2,0
FL8478-683,6826.379397209586,1,3,0
FL1337-488,9400.184314161685,1,3,0
FL9165-703,16778.092579967124,1,6,0
FL8012-741,12027.453252291885,0,6,0
FL5634-634,8669.412474091856,1,2,0
FL1989-294,12007.57742283844,0,3,0
FL8759-243,8873.778689961999,0,2,0
FL5297-995,7843.966076030463,1,5,0
FL7282-459,6237.72275675375,1,5,0
FL5110-408,13367.745183340212,0,1,0
FL1943-640,12871.098218647407,1,2,0
FL6297-991,6567.957241757473,0,5,1
FL8116-606,9191.194980735256,0,3,0
FL7139-736,10882.4577647978,0,4,0
FL2914-956,18425.22606779928,0,6,0
FL1407-233,9871.234972622548,1,1,0
FL9504-497,9724.632072748242,1,6,0
FL7480-855,11935.102502238304,1,6,0
FL9339-735,7387.52225912493,1,7,0
FL1370-785,9326.429363891053,0,6,0
FL1251-849,7683.893112702857,0,3,1
FL3413-445,16799.229288675342,0,5,0
FL3647-505,8591.724488274407,1,2,0
FL5041-908,15181.593665229397,1,5,0
FL4579-283,8604.689831202566,1,1,0
FL6634-544,6908.025087704612,0,7,2
FL5996-843,9518.577365552586,1,3,1
FL5378-210,17398.989500308446,0,2,0
FL2697-905,14083.85868363791,0,3,0
FL3688-952,12649.159563672036,1,2,0
FL9180-764,16198.566194404939,1,4,2
FL9121-185,11265.94294269443,1,3,2
FL7030-342,7311.037870940803,0,3,1
FL7278-805,13348.438835416702,1,4,0
FL6050-296,16256.31587824121,0,5,0
FL1035-479,19856.140668340722,1,1,0
FL3033-716,7050.198357542487,1,7,0
FL7432-844,14936.534377081432,1,5,0
FL9263-980,14241.736780509877,1,3,0
FL4802-828,18865.009796856,0,4,0
FL8431-122,5038.088279566012,0,6,0
FL7820-216,14099.913516421584,0,4,0
FL7776-371,6995.388021035591,0,4,0
FL5209-929,6403.6388002228805,1,7,2
FL8194-392,8411.245790868674,1,1,1
FL3744-692,7422.508012065591,1,2,0
FL1474-886,10558.560214543535,1,1,1
FL9677-611,10709.447498979087,0,3,1
FL2392-838,18210.393251686924,0,4,0
FL9179-738,7027.114251740465,1,5,0
FL9726-629,11011.49942573244,1,5,2
FL6166-144,6373.1869737597235,1,2,0
FL6830-886,12785.358116427584,0,2,0
FL9076-326,6695.456462093115,0,7,0
FL1559-370,8596.40053418894,0,1,0
FL5387-104,14417.134805032005,1,3,0
FL3776-208,10829.819897568877,0,3,0
FL5167-408,10635.608026773098,1,2,2
FL9742-438,12105.546735936996,0,3,0
FL9887-990,10450.85452863188,0,2,0
FL9549-645,9272.598928486677,0,4,0
FL1046-115,14453.870913230961,0,3,0
FL2680-573,5840.798059107926,1,6,0
FL5652-757,18530.913577081265,0,5,0
FL6742-281,9094.714505300853,0,5,0
FL2320-912,13043.165582532969,0,1,0
FL2915-383,7328.621150053864,0,7,0
FL5080-678,9353.829611260753,1,3,0
FL8534-944,15982.75855386202,1,6,2
FL6023-410,18208.46359022199,1,4,0
FL8743-143,13029.904910934372,1,3,0
FL7506-163,9391.32818853711,1,2,0
FL2321-612,5402.159289608962,1,8,2
FL3100-674,12163.899932330703,1,6,1
FL1448-305,7459.452318288626,0,2,0
FL6904-775,18319.778433723422,0,6,1
FL9815-299,11636.066361738887,0,6,0
FL4715-348,6394.501019455374,0,3,2
FL5753-467,5540.92272338152,0,2,0
FL3293-161,10219.661113782278,1,7,0
FL6057-756,7302.0876963342025,1,6,0
FL2533-303,13699.791398099762,0,5,2
FL9098-182,15852.181720888002,0,5,0
FL8133-604,18911.470842331546,0,1,0
FL1233-634,12417.351178552855,1,7,1
FL7002-928,12943.973670617419,0,3,0
FL1347-695,12601.358137865083,0,2,0
FL6276-283,13097.746860543864,1,2,0
FL4300-517,14647.07944294892,0,3,1
FL4888-972,5350.460367503833,1,5,0
FL3045-795,16983.57720989785,0,4,0
FL2371-762,5946.660960730526,0,4,0
FL7983-501,9085.533551283537,1,2,1
FL3139-613,14271.999567924819,1,5,0
FL6298-781,6035.480062494178,1,5,0
FL9337-457,14737.175786097383,1,3,0
FL1758-660,13586.325050759593,0,2,0
FL1132-260,15759.241813605184,1,6,0
FL2425-137,9399.149848848254,1,2,0
FL6917-379,11991.800802211872,1,3,0
FL6355-811,18127.874029775758,0,2,0
FL3420-366,15756.948253784913,0,3,0
FL3762-946,11895.578075942474,1,2,0
FL1992-148,12024.192666583665,0,3,1
FL1627-901,17747.102291935043,1,6,0
FL6830-432,6236.554973660689,0,6,0
FL9960-328,13007.618064357173,0,1,0
FL7610-566,5883.038095490954,0,3,0
FL2661-878,5281.213939172974,0,1,0
FL9267-473,9241.626176698901,1,6,0
FL2667-308,13665.047591103983,0,2,0
FL3439-867,9406.103288326573,1,2,1
FL7793-285,7943.710825376138,0,2,0
FL8018-587,5030.120140004691,0,5,0
FL8640-457,15200.232658218136,0,1,1
FL7651-330,8186.427307894335,1,2,0
FL2779-812,7243.030170947182,1,5,0
FL1184-113,13114.198790109644,0,2,0
FL2328-407,17751.951218781338,0,3,0
FL8899-541,6138.20697786504,0,3,2
FL7891-149,13243.154201846011,1,7,0
FL2471-283,5031.562905122322,1,2,0
FL7448-101,12891.73447365209,1,6,2
FL9499-906,16859.67254556495,0,4,0
FL8955-922,16165.237036804227,1,4,0
FL9457-525,12415.72960496516,1,4,0
FL7111-650,9422.135280780247,1,2,0
FL1536-977,7986.73835693504,1,8,0
FL3790-375,6973.686644663863,0,5,0
FL4428-382,18178.24288794661,0,5,0
FL6354-996,19164.20380246755,1,2,2
FL7326-914,15470.403953399682,1,3,0
FL6621-907,11386.003735588778,0,3,2
FL7913-778,10942.697379564048,1,6,0
FL2394-479,16390.441057329874,0,3,0
FL4532-464,12921.924279262046,0,5,0
FL7136-265,19342.348765119328,1,6,0
FL4450-885,8482.900809366747,1,3,0
FL8960-987,6279.000395930281,1,1,0
FL1802-595,15276.975795846347,1,2,0
FL7359-194,17502.13803192958,0,3,0
FL7162-433,8741.86437435172,1,1,0
FL3320-489,18482.229942252332,1,4,0
FL9638-105,17945.84631402496,1,4,0
FL9318-265,8138.9906002828975,0,5,0
FL5112-351,12578.349709642265,0,2,0
FL3238-668,18634.997938992714,1,4,0
FL8705-229,9911.83108828832,1,2,0
FL4522-973,10921.648031876408,0,4,0
FL7881-288,15793.20750811408,1,3,1
FL3260-299,10799.261122746677,1,4,0
FL3339-446,8481.0514338878,0,6,0
FL7778-347,7463.0348502350025,1,3,2
FL6398-855,10236.977311096402,0,2,0
FL1021-418,11300.578704531712,0,2,2
FL8364-717,9369.955210429525,0,2,0
FL6292-733,9253.786365539781,0,7,0
FL8888-535,14352.747676715513,0,3,2
FL5765-564,15125.358851528768,1,3,1
FL4251-457,13511.00052233634,1,6,0
FL5380-661,19900.874992698176,0,3,0
FL5127-749,8908.107227967434,1,5,0
FL2332-942,9237.321056743876,0,1,0
FL3078-831,7155.624169397403,1,1,0
FL1001-382,12101.337451867603,0,5,0
FL7920-284,5068.101259900946,1,5,0
FL1487-935,17739.298520412536,1,5,0
FL2846-584,17163.708302507875,0,4,0
FL7447-749,7857.767427851822,1,6,1
FL1605-348,9929.781349130648,0,4,0
FL3065-197,16723.6382635778,0,4,0
FL6206-345,5114.49874936115,0,2,1
FL3898-383,9651.678335254983,0,3,0
FL3391-564,5934.350864965617,0,4,0
FL9514-959,7767.867959241958,0,5,0
FL9599-680,19908.518295434442,0,5,2
FL5876-213,16537.205521583877,0,5,0
FL5459-588,8947.258723057173,1,2,0
FL2363-997,10323.017454326207,0,7,0
FL1222-750,13615.350016277569,0,2,0
FL3132-630,8082.533953544595,0,2,0
FL3615-371,7133.261932314514,1,3,0
FL3275-695,18972.039144588696,1,5,0
FL1410-359,10586.352662639278,0,6,0
FL1841-590,7220.900468570639,1,4,0
FL6238-796,8732.645947622466,1,2,1
FL9873-287,10542.493750007667,1,1,0
FL6859-471,9364.019691604371,0,2,0
FL1177-500,14988.576979508916,1,2,0
FL2709-175,5594.966629187296,0,6,0
FL8343-720,7132.478567916695,1,3,1
